#{"t_start": 1781113351.3320537, "env_id": "None"}
r,l,t
146.192102,60,263.859668
140.321211,59,264.079882
112.179719,52,264.274227
172.336057,65,264.519967
247.651486,84,265.261031
169.310588,64,265.537731
133.96226,57,265.752182
158.292968,63,265.990559
196.345927,72,266.260858
120.40915,53,266.45314
104.156026,49,266.639279
122.358866,54,266.837806
118.22464,52,267.03084
106.861369,50,267.214709
140.619897,59,267.433476
194.094163,70,267.695586
215.230966,75,267.969678
158.216434,62,268.200885
106.345369,50,268.383766
142.566176,58,268.600195
198.240139,70,268.868994
127.197274,56,269.076638
142.715517,59,269.294639
130.972954,56,269.501579
147.060351,59,269.727324
159.114495,62,269.953177
200.139296,71,270.222545
125.144741,53,270.415696
85.956552,45,270.595606
111.721825,51,270.787693
128.213935,54,270.994294
94.998836,49,271.182266
162.161859,63,271.411665
264.121276,89,271.746088
119.24091,53,271.939504
172.488429,65,272.18432
130.986108,56,272.39859
109.428293,51,272.590301
193.810592,72,272.847532
145.182085,60,273.524329
81.554965,45,273.698842
93.830388,48,273.881134
186.091279,67,274.135185
154.286676,61,274.370054
186.096737,69,274.629129
148.810761,60,274.846644
180.58415,67,275.088177
164.846886,63,275.32477
131.743325,56,275.537152
153.485255,59,275.754464
102.048669,50,275.936791
117.709045,54,276.133195
312.269039,97,276.490504
127.745564,55,276.692892
163.535844,63,276.925727
125.983729,55,277.127073
94.45713,48,277.309302
115.33493,53,277.504803
131.708059,56,277.713023
144.129418,58,277.930676
100.0746,49,278.108808
188.844069,72,278.380132
191.443931,70,278.635086
132.335083,57,278.845617
153.886089,61,279.069129
125.52614,55,279.279995
178.239895,67,279.537396
230.000673,79,279.833352
156.660756,62,280.057818
120.055019,52,280.253902
160.828784,62,280.482679
98.23826,47,280.65887
105.106177,50,280.842695
113.659978,52,281.471748
300.927582,96,281.862054
163.958104,64,282.102511
132.779031,55,282.311604
110.809819,52,282.498846
137.811908,57,282.70715
96.865522,48,282.885298
211.606885,74,283.159104
126.704783,55,283.364434
135.069795,57,283.593294
78.723318,44,283.782557
142.977584,58,284.03438
106.578802,50,284.242702
162.001908,63,284.508353
183.04043,68,284.773544
289.478317,93,285.121656
166.656515,65,285.369308
78.587073,44,285.535602
146.789459,59,285.75216
160.486112,62,286.000226
158.546154,61,286.245568
138.939551,58,286.463302
202.646324,73,286.735749
161.397421,62,286.966636
130.052929,55,287.168475
144.439932,59,287.38527
153.591755,60,287.602867
139.471441,57,287.810379
99.631296,49,287.998224
192.546783,70,288.257627
169.654682,64,288.494414
165.60018,64,288.733366
93.822128,47,288.908592
214.863657,76,289.619521
240.169027,81,289.998213
209.465553,74,290.286384
154.788835,61,290.52065
232.584334,79,290.811389
103.469492,50,290.998405
215.790717,75,291.278244
240.092515,81,291.578675
244.308144,82,291.877543
144.852992,59,292.091074
152.530323,61,292.321115
179.480777,68,292.570552
220.181193,76,292.848591
198.373641,70,293.104736
95.080518,47,293.272811
211.27093,75,293.556827
154.357262,60,293.781394
130.856784,56,293.991639
119.355735,53,294.189908
121.469079,53,294.385689
128.29922,56,294.620036
135.194584,57,294.828955
164.248999,64,295.068618
114.627347,52,295.260879
253.801016,85,295.579126
138.377797,57,295.789899
130.72366,55,295.994716
128.073099,55,296.198125
134.711753,56,296.40848
155.393891,61,296.633518
130.885032,56,296.84654
157.248613,62,297.08265
147.045069,59,297.303193
130.259777,57,297.992915
148.195838,59,298.223569
141.630924,58,298.446644
145.441478,59,298.669052
125.745832,55,298.87102
139.490656,58,299.090935
212.988605,76,299.383559
112.538801,52,299.579437
155.713502,62,299.809971
158.63587,61,300.03347
132.727848,56,300.240551
164.621473,64,300.483838
172.288514,64,300.723565
126.466619,55,300.931095
120.021517,55,301.14342
184.924521,70,301.40152
112.830457,54,301.602984
159.388465,63,301.833661
155.280563,62,302.065011
132.577864,56,302.276271
133.513708,57,302.492264
125.684562,55,302.69594
190.812451,70,302.953286
119.699639,55,303.158183
105.146129,49,303.339308
167.79816,63,303.576084
116.10238,53,303.776825
152.763709,61,304.003729
115.144982,53,304.205202
99.935801,50,304.396946
148.490811,60,304.622031
239.241738,81,304.923753
233.985107,81,305.222385
160.848294,63,305.455746
104.812613,49,306.078159
269.608586,86,306.416588
108.615513,51,306.616243
176.853518,68,306.86663
97.790367,49,307.051959
211.534734,74,307.328664
139.611642,59,307.547107
101.83786,50,307.739675
178.339045,67,307.985667
182.747949,69,308.24465
167.82643,65,308.48902
135.505151,57,308.699306
161.976525,63,308.932137
221.104133,77,309.209771
179.707071,67,309.469312
215.813513,76,309.753174
176.089941,66,309.999537
139.465936,58,310.21402
159.029379,63,310.453139
167.494354,65,310.69073
126.598735,54,310.890915
105.919082,50,311.073578
254.701212,85,311.394315
172.85529,66,311.639165
123.333278,53,311.840329
130.679299,56,312.047306
99.916683,49,312.223006
162.850449,63,312.45692
128.012479,55,312.658322
91.13639,46,312.828294
374.439581,113,313.251461
348.686049,107,314.082861
102.894861,49,314.315439
138.725948,58,314.54779
114.512953,52,314.747646
126.785976,55,314.955528
157.5446,60,315.17711
165.591806,65,315.420643
110.263617,51,315.607443
169.125266,64,315.845299
121.653076,53,316.057503
86.673613,46,316.231954
124.083617,54,316.437695
165.411049,64,316.680139
92.961921,47,316.85212
138.92947,58,317.066775
106.145205,50,317.251262
150.362558,61,317.49268
202.899745,73,317.772395
131.814956,56,317.984284
164.764338,64,318.222867
97.118038,49,318.40467
158.321529,63,318.640813
99.204893,49,318.828036
247.479947,83,319.130937
165.050475,64,319.369248
169.048183,64,319.610094
131.070057,55,319.819954
132.955974,57,320.026047
164.640076,64,320.265497
185.832964,68,320.521131
167.798198,63,320.751495
204.602699,72,321.021974
134.074627,56,321.225175
146.010604,59,321.448735
153.040986,60,321.674822
125.22778,55,322.307979
134.969026,57,322.551304
295.622624,94,322.915346
125.020115,55,323.122623
182.382671,67,323.365559
158.078488,64,323.610492
137.581521,57,323.820844
129.555803,56,324.024315
120.798747,53,324.215419
157.122719,61,324.448599
118.313699,53,324.64786
126.741115,55,324.855219
126.294957,56,325.059483
86.121079,45,325.223259
130.708596,56,325.431386
149.897711,60,325.656002
143.987079,59,325.874885
188.770471,70,326.128089
138.771236,57,326.33588
128.422658,56,326.544854
175.547446,65,326.787576
170.438739,65,327.031447
313.540161,98,327.386398
131.841151,56,327.595487
129.437584,55,327.798628
114.998857,52,327.99333
142.05214,58,328.211705
132.821032,57,328.418644
186.871099,69,328.675388
131.450576,56,328.889286
162.282697,63,329.118483
173.288248,66,329.370439
115.004126,53,329.569947
112.114885,52,329.762947
216.907307,76,330.51542
162.935981,63,330.761564
224.778727,77,331.057595
101.93713,50,331.245394
104.809262,50,331.428185
157.276302,62,331.666372
208.886641,73,331.93734
113.086308,51,332.127001
137.217427,57,332.335443
172.654072,65,332.577822
106.098697,50,332.760618
164.97357,63,332.992474
247.03871,83,333.29233
173.902675,66,333.537909
163.080849,63,333.772582
189.179208,69,334.029211
259.421838,86,334.342451
106.70083,49,334.529351
156.860219,61,334.762518
127.635435,55,334.966012
179.664716,68,335.216616
182.852768,68,335.462334
170.919312,65,335.704928
138.047821,57,335.915512
224.13916,78,336.199749
61.334442,40,336.345667
209.47555,74,336.624552
177.776594,67,336.86683
103.277821,48,337.043278
245.165675,83,337.348667
205.261415,72,337.619281
183.391886,68,337.874535
98.309811,48,338.504784
197.304769,71,338.785323
143.425172,59,339.012913
307.875655,98,339.379626
220.048731,80,339.691345
266.277098,88,340.035325
116.354186,53,340.240489
158.03564,62,340.47763
134.424389,56,340.693186
108.260392,50,340.876367
168.194423,65,341.109635
125.13111,56,341.313479
158.004253,63,341.546987
131.053903,56,341.756323
124.977185,56,341.962376
203.25395,72,342.230239
96.885591,48,342.402547
147.933829,60,342.622307
224.730262,78,342.911146
116.106432,53,343.106477
184.306947,68,343.357531
149.607164,61,343.58593
150.644491,61,343.810947
158.907916,61,344.059722
268.270116,89,344.381525
132.759778,56,344.591774
92.151111,47,344.766127
294.514375,92,345.109365
192.782064,70,345.367212
130.365065,56,345.57586
167.359151,63,345.823643
180.610199,67,346.580165
191.568433,70,346.911547
112.093297,52,347.11372
124.114063,54,347.317952
133.765763,57,347.531775
126.566735,55,347.737759
118.194361,53,347.93969
117.16901,53,348.133197
154.947732,61,348.355722
130.49109,56,348.557335
217.588524,75,348.835486
146.922437,61,349.063052
119.519536,54,349.254938
141.005219,58,349.474746
195.721644,71,349.746686
116.425693,52,349.941608
158.360952,62,350.174707
85.559986,46,350.340976
266.552511,88,350.664334
186.803209,69,350.922969
221.927023,77,351.206957
110.02172,51,351.397734
163.856624,63,351.634083
152.215762,61,351.85678
138.778706,57,352.063509
136.940916,56,352.266184
143.303019,59,352.482539
162.255267,63,352.720771
101.893617,49,352.904416
110.352526,51,353.093816
119.736473,54,353.290831
125.217922,56,353.492777
126.075191,54,353.694413
179.565021,67,353.956608
116.435277,52,354.147698
178.022003,67,354.892369
79.33437,43,355.059296
116.859101,52,355.261574
170.485949,65,355.509668
249.201378,82,355.821762
182.192627,68,356.079698
113.011072,52,356.273546
152.368398,60,356.491223
147.23297,60,356.714164
155.581755,63,356.952269
154.870589,62,357.184368
140.338965,58,357.399086
161.066952,63,357.624793
110.074535,51,357.817979
128.283417,55,358.025283
137.737677,57,358.228939
111.971916,51,358.417565
126.603441,55,358.62408
219.062713,77,358.914815
212.639927,73,359.183953
219.16638,77,359.465204
119.71202,53,359.65266
132.489059,57,359.878041
119.345534,53,360.079223
120.132444,54,360.281322
240.269323,82,360.586362
92.103828,46,360.760463
143.813323,59,360.981714
137.010772,57,361.191612
411.059364,120,361.635531
240.353565,82,361.936534
148.5937,60,362.161227
148.244141,60,362.384935
102.344511,49,363.044208
224.125004,77,363.338759
133.680018,57,363.55631
203.203255,73,363.835838
203.052774,73,364.108242
131.029428,55,364.308512
137.002732,58,364.521286
117.017643,53,364.721006
202.699536,73,364.993784
312.069908,98,365.361195
174.59536,68,365.615139
126.75982,55,365.82044
139.56964,58,366.032227
214.540728,76,366.314355
219.334564,77,366.602341
116.880597,54,366.808434
140.495086,58,367.020516
87.972084,46,367.188246
485.705982,137,367.698135
297.081557,95,368.051551
120.626981,54,368.258306
155.618653,62,368.479888
259.710408,86,368.799226
158.206142,61,369.02898
92.168381,47,369.206345
112.227137,53,369.405738
159.39179,62,369.632809
92.350125,47,369.808278
278.197709,90,370.145261
113.606312,52,370.340823
302.569469,95,371.173411
117.882883,53,371.379777
161.215148,63,371.62024
133.603577,56,371.837965
121.767257,54,372.036878
162.822763,64,372.27767
189.472513,70,372.537501
120.748731,54,372.735433
146.220419,60,372.9567
159.241168,63,373.19238
137.689881,58,373.406438
141.540618,58,373.624819
140.444322,58,373.839328
98.614038,48,374.017662
161.803519,63,374.255445
149.716953,60,374.479867
138.850363,58,374.695119
131.662873,56,374.908971
128.88082,56,375.116055
334.17069,102,375.49279
170.938458,65,375.731158
197.541153,73,376.008906
263.848623,87,376.341093
135.062763,57,376.555371
136.858766,59,376.773825
185.646184,68,377.027633
180.943849,66,377.27317
116.113242,53,377.464232
151.457078,60,377.680981
121.78379,53,377.877882
164.569399,64,378.111367
107.116006,50,378.298206
103.879673,49,378.477497
219.897413,76,379.18424
152.386207,61,379.42819
144.880468,60,379.66095
183.098444,68,379.924095
135.386573,58,380.141877
111.288619,52,380.337708
194.028534,70,380.589152
138.911503,58,380.807232
154.427397,60,381.030427
171.697629,65,381.274058
142.281331,59,381.495491
161.472109,63,381.723557
152.435545,61,381.953156
220.216803,77,382.238035
257.479897,86,382.55998
207.975746,75,382.841977
180.477612,68,383.092407
131.17902,55,383.294269
98.040865,48,383.472962
165.497905,64,383.705176
126.63731,56,383.919952
125.757337,55,384.123678
110.599558,52,384.320151
83.910305,45,384.489691
165.079352,64,384.719293
170.859357,65,384.965409
102.747894,49,385.1515
197.80321,71,385.419287
144.829008,59,385.641771
125.526275,55,385.842277
152.681382,61,386.067644
211.074744,76,386.343303
220.206976,76,386.6286
112.366813,52,387.222279
156.987495,63,387.483508
112.282314,52,387.681202
105.401546,49,387.865372
178.730504,67,388.125704
132.279181,56,388.333536
105.150921,50,388.520924
189.726174,68,388.777624
133.483693,57,388.990617
87.359229,46,389.165031
108.946193,51,389.353981
134.29041,57,389.572799
209.21097,74,389.853902
121.236466,54,390.056082
166.942056,65,390.300115
149.90942,60,390.524405
203.185834,73,390.797255
134.995351,57,391.015588
130.845937,55,391.218327
123.790822,54,391.412919
225.791277,78,391.703699
135.387103,56,391.910556
151.306735,61,392.143992
124.186725,54,392.346385
101.104138,49,392.530082
291.355703,92,392.864126
136.738012,58,393.087416
288.662607,92,393.433338
201.492229,71,393.731508
148.407805,61,393.96834
234.912521,80,394.271996
113.800498,52,394.468855
216.122297,75,394.759653
201.268174,71,395.476258
110.888702,50,395.67655
161.980226,62,395.922094
152.978029,60,396.158425
151.989498,60,396.390246
195.49324,70,396.653122
203.513834,76,396.941514
132.044328,57,397.16247
192.239603,71,397.430035
157.822922,62,397.662865
139.907826,59,397.886478
178.8872,66,398.135773
189.886206,69,398.390581
180.321664,67,398.64916
176.591076,67,398.902051
106.795977,51,399.096141
109.104698,51,399.286487
171.499245,65,399.53074
167.02575,65,399.788076
133.715691,57,400.008343
159.48442,62,400.247216
273.512828,90,400.58663
169.722226,66,400.826618
161.303366,63,401.062259
221.199803,77,401.345081
277.523273,91,401.680257
109.998126,51,401.876181
121.663481,54,402.07829
140.601216,58,402.286222
146.492053,58,402.499845
124.019157,55,402.703217
145.730168,59,402.923381
182.103455,69,403.636505
156.101003,62,403.890138
137.290433,56,404.110378
373.35621,111,404.53986
105.39513,50,404.730038
143.319195,58,404.952698
131.382862,56,405.169918
171.973357,66,405.416106
107.982153,51,405.605771
180.129466,68,405.851728
142.178944,59,406.070373
118.806568,54,406.268512
129.708749,56,406.475389
192.751396,70,406.743259
120.148473,53,406.941483
157.463893,63,407.181792
157.656928,62,407.412557
439.114426,128,407.884923
123.177578,54,408.082355
178.090067,66,408.327959
121.757887,54,408.530262
117.250083,53,408.724631
236.839638,80,409.019441
247.297667,83,409.327574
188.932407,68,409.578888
144.914684,60,409.803255
132.152988,55,410.012388
96.083404,49,410.200177
183.342179,69,410.455399
353.694681,109,410.852981
93.840082,48,411.023755
157.58662,62,411.724639
250.619049,83,412.085653
242.539894,82,412.408309
166.218522,65,412.658208
168.120986,65,412.905854
202.891601,73,413.184793
125.770536,55,413.384646
122.688548,54,413.581689
143.222443,59,413.802751
79.962917,45,413.977131
101.396982,49,414.161924
81.711193,45,414.336033
154.347628,62,414.561742
132.420052,56,414.769981
137.42875,58,414.984761
164.596237,64,415.222591
138.266432,57,415.433099
134.82599,57,415.646931
95.779753,49,415.826419
136.959397,58,416.035085
147.083026,59,416.263023
89.161642,46,416.430317
127.171643,56,416.639513
134.015327,56,416.85175
243.284707,83,417.157081
218.283566,77,417.446385
206.310583,74,417.716215
142.423075,57,417.942322
172.473322,66,418.189776
266.400385,87,418.523096
106.929627,50,418.705932
174.61498,66,418.947255
175.985095,66,419.193628
110.263557,51,419.391931
185.212473,67,420.119191
108.072969,50,420.312415
175.790924,67,420.5703
144.53418,59,420.794153
111.9529,51,420.986139
147.763964,60,421.212037
97.792203,48,421.387453
134.094692,57,421.59579
262.806059,88,421.918192
167.089792,66,422.161506
151.88006,60,422.388833
268.411937,88,422.716503
435.856198,128,423.188714
154.007047,62,423.420484
141.177118,59,423.637129
154.060285,61,423.863138
147.177625,59,424.080154
176.55337,66,424.325671
156.992332,61,424.547991
151.621911,59,424.769824
214.249674,76,425.059814
123.428441,54,425.264337
191.121263,71,425.5225
206.703187,74,425.788333
152.627486,61,426.012143
183.231004,68,426.274906
130.289051,56,426.485006
164.176126,64,426.720024
150.470275,61,426.945511
137.675734,58,427.159907
167.779247,64,427.401043
151.91667,62,428.047632
88.290811,46,428.230556
113.501127,51,428.428746
174.484113,66,428.681681
130.514011,55,428.885225
104.324862,50,429.068595
211.656043,75,429.35554
218.885711,75,429.62762
107.00115,51,429.818251
228.503443,78,430.114729
226.276359,77,430.404429
144.534243,58,430.623109
114.951356,51,430.807967
182.883946,68,431.050781
179.156582,67,431.304229
196.160442,71,431.569163
71.03024,42,431.723259
189.843469,70,431.981391
226.241066,77,432.26141
152.051711,61,432.490093
93.468537,47,432.661108
167.488803,65,432.902987
200.649145,75,433.185766
195.718671,71,433.454945
139.350788,58,433.667239
163.048896,64,433.899961
255.405515,85,434.210804
161.230995,63,434.448495
147.319643,60,434.67411
211.237664,74,434.951603
186.694459,69,435.205149
128.651783,56,435.413206
177.281439,66,436.050049
219.424839,77,436.368876
135.869251,57,436.587971
141.897914,59,436.820677
105.977315,49,437.007704
75.035083,44,437.172727
100.367449,49,437.36263
130.935072,56,437.57436
155.41586,62,437.801417
86.679698,46,437.97042
175.679085,66,438.212616
302.515579,96,438.570767
141.343049,57,438.785047
165.427676,65,439.025358
205.337954,72,439.291233
240.12308,82,439.592064
153.356278,61,439.817073
128.077067,57,440.031137
112.77251,52,440.224735
151.607826,62,440.466739
157.767499,63,440.701532
148.84732,61,440.930104
213.02219,74,441.205
102.783486,48,441.39033
257.09466,83,441.693059
139.229181,57,441.897575
163.299604,63,442.126459
201.258954,71,442.400491
145.148506,60,442.624141
126.037985,55,442.825887
140.50927,58,443.041853
94.455103,47,443.238982
123.575578,55,443.444619
142.134432,59,444.032086
214.589299,76,444.401082
100.121641,49,444.587907
151.757721,60,444.817376
119.700605,54,445.021654
378.853977,114,445.458567
158.698629,62,445.684061
193.64898,69,445.93864
122.049859,53,446.134439
165.992065,64,446.375658
137.335323,58,446.593921
145.824695,59,446.815263
129.257965,56,447.029375
135.539041,57,447.238549
120.579212,54,447.445501
157.24292,62,447.681469
200.941548,72,447.94767
216.343857,75,448.224614
125.772504,54,448.423014
325.511582,101,448.796247
139.545832,58,449.018033
167.192854,64,449.257604
146.308936,59,449.487871
136.16581,56,449.697246
143.697926,58,449.912636
154.364415,62,450.142473
133.270372,56,450.351441
337.251399,104,450.742967
169.97172,64,450.983675
145.238364,58,451.192789
194.736747,71,451.459972
218.042244,76,451.742623
221.515115,77,452.452341
191.495792,70,452.725144
192.424829,69,452.984257
101.974705,50,453.16932
173.128928,65,453.41626
256.755845,84,453.731791
76.869875,44,453.896363
89.098131,46,454.064066
152.702358,61,454.284728
223.067617,78,454.576333
141.022685,59,454.800123
121.078123,54,455.004942
145.473704,59,455.220918
240.123357,81,455.523062
235.292266,82,455.824017
171.893892,65,456.06357
122.357213,53,456.260332
138.340062,57,456.474672
129.427321,55,456.683503
233.640606,80,456.979523
178.675393,66,457.224414
124.44741,54,457.425795
200.592421,72,457.692817
180.750993,67,457.944427
191.396315,70,458.202309
209.223409,75,458.480771
215.055172,76,458.76323
131.220452,55,458.971056
158.448201,63,459.203906
123.993438,53,459.401181
217.083879,76,459.685
313.184032,97,460.532545
191.980585,70,460.807058
115.211549,52,461.004016
151.780712,59,461.223292
182.948503,68,461.487105
141.198015,59,461.710661
236.160182,81,462.016134
114.175848,53,462.204762
147.997197,61,462.433256
102.865922,49,462.615187
121.248797,53,462.81242
232.731154,78,463.105222
127.299605,56,463.316404
181.972097,68,463.574769
153.768171,61,463.798722
175.273115,66,464.042488
154.806703,62,464.266233
265.331776,87,464.597607
156.294818,63,464.835098
161.924402,65,465.080326
126.86185,55,465.285132
134.10374,57,465.49986
144.620608,59,465.723553
237.007875,82,466.026814
123.184933,54,466.230224
158.305802,63,466.463734
160.185978,64,466.702292
112.620455,53,466.912289
170.277516,65,467.16121
176.520094,66,467.403402
160.539997,63,467.644471
167.378949,64,467.88476
176.445804,67,468.513117
112.738387,51,468.732978
258.096739,84,469.053336
198.488342,72,469.321071
85.716086,47,469.50131
317.457071,98,469.869071
123.20213,54,470.069617
348.734173,106,470.459969
206.638682,73,470.736151
114.397685,53,470.934897
120.177314,54,471.141525
118.828721,53,471.334663
93.762205,47,471.511043
125.152831,54,471.710674
146.556047,60,471.931469
154.61085,62,472.158619
222.316699,77,472.446828
155.443762,62,472.685707
165.141102,63,472.927174
243.092066,81,473.230446
178.939576,67,473.475497
200.842847,72,473.748398
175.73682,65,473.996504
144.759754,60,474.230398
214.262719,76,474.508694
141.446416,58,474.727266
124.398231,55,474.940548
191.531576,69,475.201078
130.949134,56,475.412324
358.320539,108,475.837953
192.310618,69,476.104532
154.870273,62,476.761312
144.928792,59,477.000064
302.801316,96,477.373877
146.778114,58,477.599326
145.815733,60,477.834201
147.033203,59,478.058243
244.518682,82,478.366727
120.861454,53,478.569057
241.491425,83,478.877513
119.554354,54,479.073947
237.16644,82,479.376368
146.901291,60,479.601493
169.668125,67,479.856208
238.675416,81,480.156657
166.020594,63,480.3879
138.625437,58,480.606747
138.226103,58,480.824102
102.06424,50,481.010846
203.591061,73,481.28772
160.201556,62,481.510264
101.25844,50,481.700802
158.375894,62,481.934246
179.210865,66,482.182335
142.223167,59,482.399673
98.667062,49,482.587065
151.039753,61,482.810086
120.638159,54,483.007376
225.796897,78,483.292981
212.734529,74,483.571355
205.12391,73,483.847798
162.678874,63,484.087036
179.53025,67,484.724356
290.387,93,485.128352
130.600434,57,485.349283
227.466123,78,485.648118
153.57344,61,485.877844
140.509415,59,486.100616
189.667288,69,486.360362
169.37603,65,486.600024
159.866765,63,486.834866
184.023407,67,487.078196
135.666778,58,487.296936
162.640686,64,487.535887
209.941301,73,487.814609
119.491859,53,488.017474
129.673074,55,488.223446
96.604566,48,488.400283
146.660262,60,488.618473
282.063875,91,488.962614
122.151581,54,489.166274
196.705535,70,489.426667
130.046449,56,489.636415
212.705961,76,489.929567
155.658134,61,490.158537
182.334349,68,490.412321
276.537302,89,490.748791
123.938298,55,490.957452
151.931424,61,491.185661
135.680578,58,491.396763
291.403347,94,491.749926
213.857289,76,492.033127
171.6223,68,492.305709
147.701837,59,492.930457
117.11723,51,493.176006
181.742647,69,493.44216
162.626411,63,493.691233
125.98091,55,493.894972
198.794318,72,494.173915
171.161037,65,494.411309
260.005977,86,494.7323
174.94419,67,494.975811
123.472949,53,495.173303
135.759566,56,495.381107
132.892123,57,495.591351
229.12504,77,495.879804
137.161896,57,496.092239
172.888979,66,496.341944
271.845618,88,496.665851
188.064094,68,496.920709
140.770244,58,497.146565
279.438944,90,497.482118
303.441389,95,497.840965
214.435758,75,498.123591
280.67867,90,498.462685
110.454174,52,498.650352
259.092988,86,498.96768
170.378256,65,499.204216
122.315771,54,499.407645
161.686849,63,499.643446
142.775123,60,499.87474
111.623301,52,500.072169
156.459238,63,500.309873
146.763983,59,500.528154
