#{"t_start": 1781113350.8857193, "env_id": "None"}
r,l,t
85.585747,45,268.342449
234.798473,80,268.639138
143.823946,59,268.857136
116.683604,53,269.054758
139.382759,58,269.275931
181.75174,67,269.526196
169.666087,66,269.769997
154.619576,61,269.99894
134.850622,57,270.212673
132.490732,57,270.420875
104.873947,50,270.609104
214.896406,76,270.890282
192.681055,71,271.17093
110.753603,51,271.364779
142.920388,58,271.586243
115.142666,53,271.777909
120.3432,53,271.979443
179.532409,67,272.229266
160.630563,64,272.466045
117.462589,52,272.660791
146.956286,59,272.887093
115.995084,53,273.081825
109.67561,50,273.261826
146.203792,60,273.934531
130.017232,56,274.152383
270.336152,88,274.484443
203.60229,72,274.763632
108.414198,50,274.949944
151.856714,60,275.171988
177.874919,68,275.418576
112.916787,51,275.60505
128.34826,55,275.812061
198.71419,71,276.077326
117.556341,54,276.276263
161.585685,62,276.504488
144.412509,60,276.727327
91.004337,47,276.894228
104.657781,51,277.084005
236.004456,80,277.378324
150.010759,61,277.602601
95.419463,47,277.781916
201.689897,72,278.04648
140.982628,59,278.267874
179.663252,68,278.519339
123.661921,54,278.722004
161.947379,62,278.949136
89.070097,46,279.116379
188.95198,69,279.371968
182.35842,67,279.620095
125.323503,54,279.829942
121.41597,54,280.037751
101.368284,49,280.217625
122.760722,53,280.412152
248.124186,83,280.720579
265.311989,86,281.0396
95.11779,48,281.222712
121.200121,53,281.817986
193.634098,71,282.136755
102.457295,49,282.330024
91.048554,46,282.502391
132.943742,57,282.721959
140.825944,58,282.929407
213.623535,75,283.207158
213.678751,76,283.481919
316.925577,99,283.853826
176.523393,65,284.124158
153.805151,62,284.395545
153.885914,61,284.65194
164.916548,64,284.918659
139.773216,58,285.150462
118.982371,53,285.349528
151.386232,59,285.571032
183.739192,68,285.829311
435.833633,125,286.303091
140.533599,57,286.529682
152.551262,60,286.766794
183.879541,68,287.021706
161.609088,62,287.252206
105.504662,50,287.438504
106.701589,52,287.628472
67.239629,41,287.781735
124.078899,54,287.975909
143.173698,58,288.186604
163.637931,64,288.429554
104.393688,50,288.612366
191.619372,71,288.877354
178.226895,66,289.124685
245.781876,83,289.430967
157.291133,62,290.103675
310.663825,97,290.531742
264.528953,86,290.866266
119.491717,53,291.067453
122.101065,55,291.26765
218.263118,76,291.551981
136.635093,57,291.762717
146.216055,59,291.981439
295.864219,94,292.327245
108.291647,51,292.512325
180.247901,69,292.771538
132.861254,58,292.980677
185.03202,69,293.238144
87.082544,45,293.399675
152.202853,61,293.620961
183.2265,68,293.875528
111.094038,51,294.06393
132.336767,55,294.269473
171.474446,66,294.51957
214.508792,74,294.796705
112.286577,51,295.012134
223.774107,77,295.294837
180.799504,68,295.547216
149.337081,59,295.769647
110.123025,51,295.96137
125.379306,54,296.154479
130.230854,55,296.360473
142.129059,57,296.57349
143.280802,60,296.798966
131.709724,56,297.004595
106.893804,50,297.193312
96.656179,48,297.374469
124.246949,55,297.585122
126.997815,55,297.788435
202.886724,73,298.546019
172.10218,66,298.803129
110.380371,50,298.989073
128.790162,56,299.196949
154.85469,61,299.426016
133.586336,57,299.640966
214.418216,77,299.939013
235.963501,80,300.23794
127.446736,56,300.443145
160.592366,62,300.672405
128.762563,56,300.886305
123.166262,53,301.085162
157.632851,62,301.318512
124.022196,55,301.531893
156.990711,61,301.758324
118.065364,52,301.948519
112.643947,52,302.140454
257.99326,85,302.456475
104.175497,50,302.646052
143.218463,59,302.868375
221.217101,77,303.153097
293.717579,96,303.504245
188.604746,69,303.763396
182.795069,68,304.018275
123.022275,54,304.222958
137.654779,57,304.435398
119.618969,53,304.637103
157.318479,62,304.871566
145.894743,60,305.098484
140.72176,57,305.31169
92.942349,47,305.482238
113.66793,51,305.672216
150.623729,61,305.897795
128.73172,55,306.542217
111.290074,52,306.746857
134.654941,57,306.971793
103.728194,49,307.156493
339.153501,105,307.547678
186.678312,70,307.81193
122.521489,52,308.003693
163.329341,65,308.25297
148.925405,60,308.473809
107.29653,51,308.662245
146.875454,60,308.888344
137.365529,57,309.100448
140.288786,58,309.312901
207.393533,74,309.582785
164.218135,64,309.825129
142.155278,58,310.045337
84.829573,45,310.215487
146.827888,59,310.434817
92.285122,47,310.606245
147.78009,60,310.835
124.036857,55,311.039174
83.694681,45,311.205073
103.528403,50,311.385198
184.651707,68,311.636431
167.946987,64,311.879653
236.74153,80,312.179014
142.676667,59,312.402504
150.372085,60,312.619776
138.141791,57,312.832232
175.446584,65,313.068412
167.291118,63,313.29861
122.215459,53,313.498871
137.299389,57,313.712299
225.783893,77,313.996534
198.54422,72,314.747252
141.753608,58,314.9803
133.77428,56,315.198315
168.069242,65,315.44422
163.951208,63,315.676526
158.208492,63,315.910186
168.121825,64,316.147544
202.173032,71,316.416241
129.35227,55,316.63201
101.026096,49,316.816541
199.634362,71,317.09137
173.393623,66,317.332483
148.218137,59,317.552363
167.114999,63,317.792369
119.003863,54,318.002131
136.373901,56,318.215084
140.637124,58,318.433251
141.781248,60,318.658211
144.685809,59,318.878871
112.747598,51,319.068166
113.333604,52,319.266498
119.955257,53,319.459748
142.599769,58,319.672767
159.50529,63,319.910224
101.416937,49,320.093875
177.041358,67,320.342881
163.946358,64,320.581439
166.799903,63,320.815554
108.370877,52,321.011169
166.940142,64,321.247511
103.087929,50,321.431
126.601322,56,321.636856
158.587751,62,321.87028
131.950514,55,322.077676
156.726105,61,322.724553
141.633389,58,322.981671
105.326929,50,323.176056
126.504286,55,323.386877
143.782306,59,323.609033
152.454441,60,323.829797
81.205193,44,323.996144
92.173676,47,324.170582
180.402052,68,324.419078
123.528101,53,324.611585
266.347414,88,324.945919
135.615663,57,325.158941
125.179857,56,325.366041
91.103241,47,325.536811
108.608758,50,325.720625
122.817679,54,325.925905
272.840683,88,326.250152
143.429741,59,326.464686
147.188104,59,326.679667
157.001304,62,326.906266
102.860175,50,327.096181
116.909382,53,327.2967
111.305842,52,327.48674
120.656512,53,327.681756
115.695972,53,327.875557
108.686201,51,328.061664
118.41934,53,328.257863
195.161263,69,328.520907
391.509823,116,328.949934
178.019722,67,329.19957
184.962658,69,329.455972
406.432758,120,329.903731
95.600688,48,330.085174
187.956507,70,330.766776
157.540003,62,331.053521
170.88148,65,331.304764
241.449616,82,331.615758
130.066762,56,331.82222
134.771673,57,332.037639
148.788922,61,332.267217
121.786437,53,332.46501
107.185084,50,332.6522
164.9453,63,332.880193
145.873606,59,333.101696
150.881004,62,333.328519
129.199842,55,333.528502
112.253794,52,333.715685
159.512754,62,333.946697
152.687361,60,334.172839
224.198561,76,334.449884
167.905833,64,334.683062
121.447631,54,334.883303
157.333337,63,335.12934
193.439571,71,335.393358
135.544477,56,335.600387
152.1383,61,335.8227
245.996653,83,336.130242
223.408707,77,336.410844
146.436274,60,336.631455
170.387602,64,336.863674
157.504055,62,337.099313
122.784218,54,337.293771
159.501909,62,337.521572
137.408278,57,337.729861
120.065596,54,337.930202
151.197141,60,338.157984
159.890778,63,338.787112
147.304534,58,339.071658
154.803297,61,339.312124
224.04267,78,339.60647
99.512136,48,339.782572
122.772544,54,339.990412
274.494829,89,340.337248
99.050087,47,340.523222
169.440188,65,340.772233
153.717647,61,341.005812
169.209041,65,341.254323
302.101199,97,341.605677
121.977216,53,341.798112
103.765099,49,341.976907
178.08728,67,342.230428
273.760047,88,342.554022
140.275129,58,342.764273
188.832276,68,343.014467
129.889822,56,343.219744
278.725533,91,343.556363
154.092094,62,343.781964
323.749244,102,344.165061
126.222195,55,344.366117
477.088369,135,344.88127
92.907636,47,345.060002
198.845878,72,345.327515
194.915988,71,345.593899
99.446668,48,345.767606
112.480121,51,345.953393
122.765757,53,346.157698
257.770016,85,346.495219
221.36862,78,347.352754
126.018299,55,347.567482
180.653414,67,347.81935
202.999902,73,348.096763
185.861644,69,348.355586
130.652007,55,348.558124
175.35086,65,348.793617
125.770041,54,348.989765
166.274977,63,349.220024
130.838817,56,349.42963
140.635236,58,349.641765
137.71598,57,349.853111
231.734331,80,350.158529
208.173992,73,350.431986
164.822633,63,350.667616
138.68587,57,350.873264
139.031516,58,351.089904
130.726112,55,351.294731
144.083547,59,351.512734
139.813389,57,351.723333
139.369702,57,351.936748
137.633118,57,352.15048
181.570795,69,352.400876
134.82803,57,352.608569
147.381502,60,352.826247
108.155843,51,353.013981
102.949505,49,353.201836
117.488894,54,353.400928
122.899739,55,353.605014
236.234677,80,353.896976
295.04523,93,354.241098
116.230862,53,354.449286
163.306075,63,354.681815
112.335695,51,355.371198
148.99435,60,355.602967
109.774433,51,355.799322
140.195712,58,356.017936
119.643457,54,356.223929
108.543895,50,356.414469
94.117804,46,356.591548
164.683292,64,356.825395
140.566103,58,357.037292
105.566771,50,357.223595
270.130152,89,357.557558
132.211295,55,357.764257
154.153796,61,357.985289
249.939248,83,358.292663
125.105158,55,358.498939
137.955266,57,358.704471
121.50497,54,358.905583
169.736723,65,359.152923
288.714416,92,359.495102
129.015149,56,359.699974
159.57544,62,359.924763
128.148165,55,360.126816
351.758458,107,360.53541
119.383395,53,360.734773
159.092851,62,360.963475
126.549664,56,361.176988
154.308551,61,361.40253
177.736515,66,361.650988
121.51101,54,361.847853
99.08056,48,362.027086
272.585244,88,362.351382
137.164834,58,362.567248
131.628525,56,362.77611
124.32092,55,363.451463
116.542978,53,363.65686
82.300844,45,363.831157
202.277106,71,364.101439
153.558733,62,364.335837
148.245623,61,364.566301
134.936809,57,364.771444
114.883314,51,364.95877
128.971648,56,365.169948
174.059984,67,365.42007
133.525611,55,365.628065
187.006505,69,365.886144
131.638238,56,366.091937
180.499339,68,366.347836
138.343632,58,366.561311
221.942119,77,366.84914
145.833389,60,367.069518
157.449323,62,367.303136
138.059457,58,367.515618
150.447294,60,367.735146
150.514234,61,367.960453
287.030624,93,368.312871
248.532471,84,368.630506
104.467838,50,368.812834
100.1328,48,368.984909
140.384238,58,369.201496
142.860372,59,369.422433
161.385855,62,369.656034
124.883424,53,369.85499
135.967208,57,370.064519
143.558509,59,370.284542
145.621545,59,370.505274
165.906199,64,370.747136
98.676134,48,370.923298
116.773259,53,371.600572
112.044931,51,371.800035
132.88114,58,372.022064
162.894458,63,372.265392
237.364342,81,372.566292
115.277752,52,372.759995
134.44012,56,372.969501
139.470839,58,373.181123
214.029998,74,373.456762
110.117751,51,373.645182
147.884784,59,373.863843
146.942934,59,374.084274
193.539695,71,374.348691
153.656331,61,374.573343
141.63468,59,374.797767
184.483528,69,375.055138
185.540063,68,375.315424
166.168574,64,375.551461
186.473939,70,375.811308
151.223635,61,376.036979
86.880967,46,376.205156
148.979936,60,376.432469
174.086381,66,376.68059
161.488736,63,376.92365
200.315264,72,377.189058
150.664265,61,377.420435
214.218531,75,377.697132
189.841486,70,377.949768
100.852497,50,378.131845
262.029215,86,378.447603
109.390648,51,378.635652
159.83494,63,378.869123
102.079445,49,379.055053
162.353036,63,379.716995
185.36317,68,379.982327
183.278517,68,380.249195
127.420032,54,380.454011
106.385285,50,380.637587
176.446564,67,380.885016
194.751292,70,381.142735
136.176378,58,381.363005
182.176012,69,381.61803
130.468858,56,381.830565
274.005224,89,382.155548
154.094696,61,382.383253
192.227089,70,382.64577
109.175313,50,382.827477
124.01584,54,383.032072
196.211519,71,383.301296
121.015208,54,383.495467
285.100149,93,383.843428
176.486934,66,384.084124
115.429069,53,384.279888
98.566859,48,384.461523
108.761756,51,384.653351
134.525473,57,384.868626
170.601399,66,385.105224
184.197793,68,385.364311
131.898189,57,385.57853
145.907107,59,385.8011
159.624554,62,386.036636
234.941395,81,386.338119
118.966256,54,386.530751
165.090455,63,386.757512
115.326004,52,386.954194
102.502127,49,387.138972
155.109668,62,387.785053
183.50895,69,388.055525
175.215895,66,388.303298
85.600003,45,388.479693
151.270394,61,388.707461
198.075786,72,388.978779
114.013296,52,389.173684
99.697175,49,389.357082
126.879619,55,389.56402
261.7637,89,389.898737
141.462379,58,390.118294
130.07447,56,390.332031
161.322385,63,390.565714
113.060187,52,390.765842
235.333518,80,391.064015
146.241302,60,391.286456
180.438781,68,391.544688
119.637747,54,391.742556
173.06753,66,391.989929
133.928139,56,392.190833
261.580155,88,392.522146
108.901126,51,392.71698
208.722398,73,392.989803
274.451282,89,393.314849
168.210598,64,393.559095
169.698223,66,393.803582
126.545176,56,394.049671
153.102999,60,394.277465
124.274525,54,394.4889
115.526895,53,394.689173
167.349127,64,394.929648
129.977609,55,395.14096
116.139503,53,395.735162
168.572873,64,396.045628
245.256545,82,396.36715
161.379309,62,396.612189
164.079006,63,396.852853
128.251022,55,397.063534
211.365464,73,397.339188
181.953587,68,397.600619
181.404184,70,397.861622
136.067189,57,398.075973
142.759787,58,398.294336
91.793874,47,398.474085
161.038315,63,398.711333
96.589006,48,398.892054
170.232126,65,399.139016
209.352639,74,399.419763
194.170051,71,399.685483
101.962692,49,399.871933
146.960703,60,400.101941
185.920669,67,400.36823
166.43841,64,400.614347
200.482479,72,400.87957
252.982461,83,401.191795
174.656304,67,401.439042
146.943032,60,401.664667
160.40718,62,401.891277
213.556784,74,402.165344
117.629363,53,402.365478
116.935895,52,402.561061
200.310966,75,402.832622
210.80939,73,403.103019
236.01416,80,403.402128
117.776988,54,404.043922
138.888347,56,404.284895
117.492313,52,404.489081
225.095557,78,404.791652
193.991973,71,405.06763
98.159413,48,405.254426
148.496905,60,405.478056
117.300194,52,405.678372
180.173306,67,405.929253
156.999831,62,406.156044
162.242954,62,406.384054
106.540616,50,406.571572
111.871993,51,406.752453
115.816025,53,406.95302
146.004967,59,407.177758
188.338235,70,407.439505
124.598243,55,407.651985
195.429364,70,407.911733
143.110828,60,408.130772
151.10978,61,408.354728
162.207724,63,408.588332
139.498057,58,408.802802
219.384158,78,409.096683
161.555753,63,409.325293
138.543033,58,409.538428
151.497987,59,409.759284
189.49644,69,410.012639
154.452699,61,410.24161
164.910649,63,410.480438
123.110177,54,410.686276
132.344203,56,410.894045
115.523331,52,411.082119
185.794334,68,411.330989
172.579712,64,411.561682
237.330351,81,412.382514
116.188141,53,412.588826
137.470498,58,412.816619
144.457617,58,413.042697
171.816352,67,413.29249
111.779643,52,413.488365
123.245642,54,413.697642
213.650343,75,413.96765
213.13545,75,414.249014
101.071713,49,414.437712
99.553068,51,414.63472
153.916524,61,414.861931
202.947434,73,415.12925
149.806967,60,415.348588
139.552989,58,415.563823
120.433911,54,415.767641
129.866626,56,415.977175
253.900845,84,416.286482
131.261315,55,416.485991
113.904041,51,416.680215
108.720307,50,416.865051
169.623546,65,417.105674
121.107628,55,417.314888
145.095195,60,417.534794
97.047627,48,417.717809
195.048168,71,417.976194
143.821069,59,418.200131
150.537412,61,418.436485
169.040748,65,418.68663
176.820253,66,418.934827
85.248411,45,419.102951
144.051894,59,419.316056
163.998708,64,419.554077
224.345135,77,419.848401
162.64592,63,420.560625
164.569011,65,420.81213
149.318415,62,421.049725
228.437965,79,421.347364
122.602225,54,421.552462
216.096259,76,421.833641
140.670415,58,422.045428
123.309051,54,422.241848
192.968318,70,422.500437
220.030685,76,422.788019
163.05262,63,423.023278
150.532563,61,423.246903
150.872766,61,423.469855
199.937451,71,423.734969
128.364394,56,423.941857
203.6065,72,424.212663
208.227993,73,424.477478
163.441799,64,424.716041
222.825436,76,424.994015
170.595498,66,425.240671
156.805968,62,425.478193
158.015348,62,425.714197
201.667729,74,425.981809
162.726152,64,426.21282
118.917644,52,426.403797
245.377335,83,426.720393
134.971085,58,426.937164
128.732419,57,427.14716
155.268449,61,427.373332
235.954652,80,427.669102
172.070594,67,427.922676
112.346843,53,428.538815
135.938481,57,428.761004
88.654341,45,428.935876
228.305933,77,429.228665
136.178717,57,429.438411
172.026875,65,429.684635
178.554449,68,429.936483
190.20679,69,430.188665
341.116645,104,430.583235
165.502736,64,430.825312
212.461017,76,431.111
255.054722,87,431.422446
137.803235,58,431.633817
190.335392,69,431.892034
115.073694,51,432.084725
83.412953,45,432.251173
172.112337,65,432.486448
274.708225,89,432.815581
162.841125,63,433.050316
87.875822,46,433.218817
171.812316,65,433.462573
232.895345,80,433.765743
166.206051,63,434.000196
124.725733,55,434.200731
186.052445,69,434.454143
181.878302,68,434.699511
207.363181,73,434.977899
147.566083,60,435.205245
163.545598,63,435.435943
150.430915,61,435.661084
187.962075,69,435.918993
104.508092,50,436.492737
196.476235,71,436.791427
115.547631,51,436.986312
146.733446,59,437.219327
132.235199,55,437.432161
151.891575,61,437.661784
153.300988,62,437.899746
386.244629,115,438.323368
185.113188,69,438.579236
194.641737,70,438.836496
183.060795,69,439.097949
192.825579,71,439.360533
113.950365,53,439.556239
236.406458,81,439.857069
266.138689,88,440.180609
191.418167,70,440.441485
207.554189,72,440.708277
147.920015,60,440.943289
201.11045,72,441.211236
142.180257,59,441.43093
245.91416,82,441.738173
122.542377,53,441.937642
143.1419,59,442.15521
332.346151,103,442.525591
174.373237,66,442.773416
149.01362,60,443.002652
310.886737,100,443.376207
178.496844,67,443.643803
168.224077,65,443.886257
168.232289,65,444.505985
186.034364,68,444.83275
91.561306,47,445.014033
208.978203,74,445.30071
122.793966,55,445.507999
141.491945,58,445.72919
136.278078,56,445.941418
266.723544,87,446.258525
149.993159,61,446.484508
166.642062,65,446.722262
137.321248,57,446.943092
166.324287,63,447.178056
139.356656,57,447.394786
133.199593,56,447.605848
228.634137,80,447.906375
142.439456,59,448.130475
119.693886,53,448.328323
228.90659,79,448.617322
165.347927,64,448.853347
230.803341,78,449.139668
204.930128,72,449.41586
228.319972,79,449.710823
202.052834,72,449.991151
132.143881,56,450.201544
141.216655,57,450.412402
155.325876,62,450.640999
139.380229,58,450.859287
125.700302,54,451.060695
180.410023,68,451.315481
183.587022,68,451.565763
160.892327,63,451.800366
174.582557,65,452.040105
215.124264,75,452.706297
165.64687,65,452.991879
213.504814,76,453.287082
126.448369,54,453.486877
149.074692,60,453.709519
163.773209,64,453.954332
274.557957,88,454.28203
156.051015,60,454.502524
118.004212,52,454.691494
138.667019,58,454.906261
121.274867,54,455.106384
142.562457,58,455.329871
155.034045,60,455.553704
183.105609,68,455.801091
96.736552,48,455.984716
168.927581,65,456.223154
163.622347,64,456.457679
167.154937,65,456.698245
158.644103,64,456.939225
296.855184,93,457.289697
174.886267,66,457.535857
127.094413,55,457.738133
261.764781,88,458.067114
123.698413,54,458.26487
183.011021,68,458.520635
222.742012,77,458.800409
101.502023,49,458.986708
335.52751,103,459.369047
116.668696,52,459.563457
150.714331,62,459.791685
123.353369,54,459.997411
316.250374,100,460.823191
74.591778,42,461.015554
127.137301,54,461.224572
142.649161,59,461.449162
181.648964,69,461.708708
110.350111,51,461.903285
153.610856,61,462.137607
134.712329,58,462.357486
137.616085,58,462.571143
261.220613,85,462.883996
288.414389,93,463.228142
146.340647,60,463.454294
145.150353,60,463.67798
114.593996,53,463.882205
210.354511,75,464.159971
214.010083,75,464.439898
154.663291,61,464.65979
253.110233,85,464.979983
154.976724,61,465.211217
131.141478,55,465.416378
245.83607,82,465.7231
109.087265,53,465.921425
245.872166,82,466.229765
175.903777,65,466.472779
213.812489,75,466.75321
126.67766,54,466.952348
141.30711,57,467.166
142.287168,59,467.398324
197.203434,71,467.669843
173.730547,65,467.913169
176.097841,67,468.166337
115.048451,52,468.359333
144.038045,59,468.959255
148.734739,60,469.212383
173.299984,66,469.463476
127.415711,55,469.669178
392.621405,115,470.101861
164.451467,63,470.340475
324.662673,101,470.714208
128.213894,55,470.920841
118.645251,53,471.115683
173.369994,66,471.366332
265.163702,86,471.687818
143.735899,59,471.904042
228.563878,78,472.198087
156.477913,62,472.422184
160.895615,62,472.650643
280.571778,90,472.994488
181.537056,68,473.255263
144.017169,58,473.475342
215.913199,76,473.753157
136.445402,58,473.972205
183.89813,69,474.233464
125.466327,54,474.43811
168.205672,64,474.686732
217.100928,76,474.966265
202.297661,73,475.246373
183.255512,68,475.500814
218.886699,75,475.791698
178.592805,67,476.046007
122.106387,53,476.256376
153.720673,61,476.49096
322.611409,101,477.306652
128.065904,56,477.530351
184.583429,68,477.792047
114.127583,52,477.99358
289.698916,93,478.356907
108.696315,51,478.548151
127.68069,55,478.756004
217.8932,76,479.043977
179.434146,67,479.293633
172.498688,64,479.528617
162.580132,64,479.765404
147.23833,60,479.988973
219.78964,77,480.273701
344.837082,106,480.672259
117.122645,52,480.863942
218.451502,79,481.16229
205.885485,76,481.445641
371.72036,112,481.862512
218.418247,77,482.149595
164.379337,64,482.390316
386.994081,114,482.817906
178.793168,67,483.068492
85.983417,46,483.238863
286.449143,93,483.578254
127.025035,54,483.778902
131.756698,55,483.983464
182.539015,67,484.239022
130.243744,56,484.449047
181.197273,67,484.69515
418.126112,122,485.603252
168.543073,64,485.849524
114.693018,53,486.052398
119.156205,53,486.254108
171.982713,67,486.506557
181.563452,68,486.759195
173.239729,66,487.00267
141.745633,58,487.222244
174.387105,67,487.467635
163.612693,64,487.705898
163.958405,64,487.945316
148.287671,60,488.173078
164.991766,64,488.414614
184.54868,67,488.668855
170.25121,65,488.908347
145.755448,59,489.129065
249.228604,83,489.441141
143.674444,59,489.660608
127.113164,54,489.861798
88.041587,45,490.030885
147.133509,61,490.266478
98.225283,49,490.452674
118.586793,53,490.649227
142.692243,59,490.869058
189.777241,68,491.129544
175.748952,66,491.376103
212.084002,76,491.662998
205.468329,75,491.935524
159.633648,63,492.171038
130.945707,57,492.381463
266.488646,87,492.72569
201.261366,72,493.415162
158.809653,62,493.688575
167.112558,65,493.945395
240.79447,82,494.261667
153.266124,61,494.493454
128.352136,56,494.705486
138.123387,58,494.91889
155.643678,62,495.148964
156.844998,62,495.375791
184.881102,68,495.625706
155.538221,61,495.852031
133.426775,58,496.066335
154.724299,60,496.294189
164.984786,63,496.526144
216.90056,75,496.808713
165.614414,64,497.042128
147.975486,60,497.266361
144.069358,59,497.497291
111.961426,51,497.689309
119.708953,53,497.886407
193.548137,71,498.155795
173.158698,65,498.397082
194.594611,71,498.671182
175.333804,67,498.919284
254.515473,86,499.234848
200.279159,73,499.499041
246.715039,82,499.803182
130.4435,56,500.011914
296.515797,95,500.375248
211.798808,75,500.661147
199.199692,72,500.926049
